id,questions,answers
ff6312722ae64ef89a67786e,How long is the term of a member from the house of the body providing oversight for the commission that issued the report in 1958?,Two years
899f007627de444fab61c24b,How long are terms in the house of the body which provides oversight for the agency who issued the report in 1958?,five-year terms
0fc54b634bfd4dbc9211719d,"In 2018, when do we vote for the house of the body which provides oversight to the issuer of the report in 1958?","Tuesday, November 6, 2018"
633e5e9db64d400eab506d7c,What's another name for the appropriation bill-introducing house of the body providing oversight for the commission that issued the report in 1958?,the lower chamber of the United States Congress
cb381eb321624caa99beda3a,"Who is the speaker of the member of the governmental branch, overseen by the agency that issued a report in 2018, that has the power to introduce appropriation bills?",Paul Ryan
9b8fe12d8ca94393a34fa752,How many years is the term for a member of the house in the government body with oversight of the organization that issued a report in 1958?,two - year terms
e29141a06e2f47a0b148c024,How long is the term of a member from the house of the body providing oversight for the commission that issued the report in 1958?,five-year term
311ec5593cce425dae5af60f,Who is the majority whip in the house having the power to introduce appropriation bills and making up the legislative branch having over-sight of the employer of David Vladeck?,Steve Scalise
2bb0b7c60d214aa38ae3232b,When do they hold elections for the house of the body providing oversight for David Vladeck's employer that has the power to introduce appropriation bills?,"November 6, 2018"
4569b4b8e0c7482eb3221f86,What is the term length of an official from the house of the body providing oversight for David Vladeck's employer?,Two years
680c6816cfc647a28d2ef905,What terms do the house having the power to introduce appropriation bills of the US legislative body having over-sight of David Vladeck's employer serve?,five-year terms
ddddd24c4f6a443e96172aa7,When do we vote for the house of the body which has oversight over David Vladeck's employer?,"Tuesday, November 6, 2018"
66cbd772f216484484a3defb,What is another name for the house of the body that has oversight of David Vladeck's employer?,the lower chamber of the United States Congress
4bd3ec7ad6ca4835b4aa0885,Who is the speaker of the US legislative body which has the power to introduce appropriation bills and is part of the larger body which oversees David Vladeck's employer?,Paul Ryan
1d69701c521841508ce08a0f,How long is the term of a member from the house of the body providing oversight for the commission that employs David Vladeck which can introduce appropriation bills?,two - year terms
8cee766e5ccc4fa5bb30c6a5,In which country is the International College in the birthplace of the creator of a series of paintings named for the country where most expats are religious?,Lebanon
0e39fc61262542ed96f2a5ba,In which country is the International College in the city where the creator of paintings named for the birthplace of Shurooq Amin was born?,Lebanon
a3d3dcaad95e4355b24ba37e,In which country is International College in the city where the creator of paintings named for the country Iraq invaded in 1990 was born?,Lebanon
636554bc9f7e42f897d23102,"What's the most popular sport in the country providing more legal immigrants in 2013, than any nation on the continent of the river with the Tebicuary as a tributary?",Futbol
e2d4a9a215eb48f98a3c51bf,"Of all the countries in Tebicuary Rivers' continent, the one that provided the most immigrants in 2013 has what type of government?","four - yearly elected presidential, unicameral representative democracy"
cee49ea5b1e34c099d7212d4,Who is the new president of the country providing the most legal immigrants in 2013 from the continent where the river Tebicuary River is a tributary of is found?,Lenín Moreno
6be8e199be174a3cb5e908de,When did the country providing the most legal immigrants in 2013 out of all countries from the continent where the river of which the Tebicuary is a tributary can be found change to the US dollar?,"March 13, 2000"
9a6c59bc03a0453383408e38,"In 2017, who won the presidential election for the country that provided the most legal immigrants in 2013 in the continent that the Tebicuary River is a tributary of?",Lenín Moreno
93a2b01c18ca49a28265acb8,"Of the countries in the São Lourenço River's continent, what is the most popular sport in the one that provided the most legal immigrants in 2013?",Futbol
c5ec39e680a74ddbbf0de39e,"What type of government is in the country that, out of all countries in the continent where the mouth of the Sao Lourenco River can be found, provided the most immigrants in 2013?","four - yearly elected presidential, unicameral representative democracy"
9512b8e7d8a046779117fcaa,Who is the new president of the country that provided the most legal immigrants in 2013 out of all countries from the continent of the Sao Lourenco River?,Lenín Moreno
b1e39e20b83f458c83fbc61a,When did the country providing the most legal immigrants in 2013 in the continent having the mouth of the watercourse of São Lourenço River change to the us dollar?,"March 13, 2000"
08477f2657f240819d3b487e,Who won the 2017 presidency in the country that provided the most immigrants in 2013 from the continent where the mouth of the Sao Lourenco River is found?,Lenín Moreno
ee1ee29f7f2d44189b7b5116,Where are the headquarters for the Avianca Holdings airline brand for the country that provided the most legal immigrants in 2013 compared to countries in the continent of the São Lourenço River?,"Quito, Ecuador"
b8812b86302a410fb49a90b2,What is the most popular sport in the country that provided the most legal immigrants to NYC in 2013 from the continent whose largest country hosted the 1989 Copa América?,Futbol
9bac235d0bf44c82872702c8,What type of government is in the country from the continent where the football tournament was held which provided the most legal immigrants in 2013?,"four - yearly elected presidential, unicameral representative democracy"
0a67f4b8d1b14b17915d83d8,Who is the new elected president of the country providing the most legal immigrants in 2013 in the continent having the largest country holding the football tournament?,Lenín Moreno
0a3999fad66e4af6b3888d73,When was the change to the dollar by the country providing the most immigrants in 2013 from the continent where the football tournament was held?,"March 13, 2000"
3ff3d434f3f84da7889249f5,Who won the 2017 presidential election in the country which provided the most legal immigrants in 2013 from the continent where the country where the last football tournament was held is located?,Lenín Moreno
4acc302c87f54e7db76ca8ce,Where is the headquarter location of the airline with name Avianca followed by the country name providing the most legal immigrants in 2013 among the countries in the continent having the country holding the football tournament as the largest country?,"Quito, Ecuador"
5da585be78064458a2d0c95d,What's the most popular sport in the country that provided the most legal immigrants in 2013 in the continent for the country that won the 2002 World Cup in Japan?,Futbol
817b51af268e440ca36bff17,The largest country on this continent won the 2002 World Cup in Japan. What type of government is in the country that provided the most legal immigrants in 2013 from the continent?,"four - yearly elected presidential, unicameral representative democracy"
69e4e6639ced4cf3b930db09,When did the country on the continent whose largest country won Japan's 2002 world cup and provided the most legal immigrants in 2013 change to USD?,"March 13, 2000"
5489af3abd614ca1aada6a2b,"Of all the countries in the 2002 World Cup winner's continent, the one providing the most legal immigrants in 2013 had a 2017 presidential election won by whom?",Lenín Moreno
16e6b97ea606402faa25dbb7,The largest country on this continent won the 2002 World Cup in Japan. Where is the headquarters of Avianca in the country that provided the most legal immigrants in 2013 from the continent?,"Quito, Ecuador"
f79e2a15f6454acda8fe2274,What is the enrollment of undergraduates at the university attended by the owner of the gold spike in the city of origin of Andre Agassi?,"7,200"
edd7328609b6443cb22091e8,Who represent the university the owner of Golden Spike in the city Andre Agassi is from during the rule changing debates?,A. Lawrence Lowell
a1e01655bfd44dcda9c654bd,The owner of the Gold Spike in Andre Agassi's hometown graduated from college. Who dropped out of that same college and went on to found the field of public relations?,Basil Clarke
f1fa07a84fd44070bbee10d8,How many undergraduates are there in the university attended by the owner of the gold spike in the city where The Killers formed?,"7,200"
d65c08063c704e66bd079627,"During the rule-changing debates, who represented the alma mater of the man who owns the gold spike in the city where The Killers was founded?",A. Lawrence Lowell
fa7982a29709440db0d4ec62,Who dropped out of the alma mater of the man who owns the gold spike in the city where The Killers was founded and became the person many refer to as the founder of public relations?,Basil Clarke
2f74ad41bf0542e5bea2cca3,What is the undergraduate enrollment at the university of the owner of the gold spike in the city where Albert Edmunds Cahlan died?,"7,200"
39d1b5d5251a4df5b7259332,Who represented the university the owner of Golden Spike in the city Albert Edmunds Cahlan died during the rule changing debates?,A. Lawrence Lowell
59a5a0278f5041e4a00d5e31,"Who quit the college that educated the owner of the Gold Spike, located where Albert Edmunds Calhan died, and became the person referred to as the founder of public relations?",Basil Clarke
56befe3a25e54bf9827c0e2c,The gold spike in the city where Falling in Reverse formed is owned by a person whose alma mater has how many undergraduates?,"7,200"
a067c1fd46e04bdb8eaf8437,A man went to college before buying the Gold Spike in the city that also produced the band Falling in Reverse. Who represented his college during the rule-changing debates?,A. Lawrence Lowell
426afebb71b74db5b5142027,Who dropped out of the alma mater of the man who owns the gold spike in the city where Falling in Reverse was founded and became the person many refer to as the founder of public relations?,Basil Clarke
2b7a369a0cb544e09e2034b2,What is the enrollment of undergraduates at the alma mater of the man who owns the gold spike in the city where R&R Partners is headquartered?,"7,200"
4f734d6948224564a40abad2,The owner of the Gold Spike in the city where R&R Partners is based was educated at a university that was represented by whom in the project to reform football?,A. Lawrence Lowell
897f322e57174f448288cc0f,"Who, dropping out of the university attended by the gold spike's owner in the city headquartering R&R Partners, became the person many refer to as the founder of public relations?",Basil Clarke
6ffced3a38e34bfbb0bdf029,What is the enrollment of undergraduates at the alma mater of the man who owns the gold spike in the home of the World Series of Poker?,"7,200"
ebd052d7cc83414f9d005ce1,During the rule changing debates who represented the alma mater of the owner of the Gold Spike in the host city of the World Series of Poker?,A. Lawrence Lowell
83a3a67ac30d46eb8f98fec8,Who dropped out of the university where the owner of the gold spike in the city home to the World Series of Poker was educated and became the person many refer to as the founder of public relations?,Basil Clarke
52b28921a83b42d1ac3f5c9b,What is the enrollment of undergraduates at the school the person was educated at who owns the gold spike in the city where radio station KMXB was based in 1997?,"7,200"
df876eba6a654380b6c89fe1,"During the rule-changing debates, who represented the university of the person who owns the gold spike in the city where KMXB is based?",A. Lawrence Lowell
c3bede2a60454b9f845f675a,"Who dropped out of the school that educated the owner of the Gold Spike, located in the 1997 home of KMXB, and became known as the founder of public relations?",Basil Clarke
d6889f4037b54fd8a3d88f78,What is the enrollment of undergraduates at the university attended by the entrepreneur owning the gold spike in the location holding PollyGrind Film Festival?,"7,200"
e70df7db8c854e6e9652535c,Who was the mother of the person under whom the foreign group that conquered Halford Mackinder's birth country around AD 43 reached its greatest extent?,Marcia
b739d90298384aa0b5b34619,Who was the mother of the person under whom the foreign group that conquered the country England was named before it was England in AD 43 reached its greatest extent?,Marcia
f642881cdd6641079f0e3e99,Who is the mother of the emperor under whom the empire conquering at around AD 43 the country carrying out the swallows experiment reached its greatest extent?,Marcia
5e2049da96174154b89c5f7d,Who was the mother of the emperor when the foreign group that conquered the nation where the industrial revolution began reach its greatest extent?,Marcia
3a39ed4775544f639d1918d9,"The ""chilling out"" concept was developed in a country that was conquered by an empire back in AD 43 which reached it's greatest extent under an emperor. Who was that emperor's mother?",Marcia
2830a45c48634a27b054e72a,"Who was the mother of the ruler, under whom the empire that conquered the country who acquired New France from France, reached its greatest extent?",Marcia
8116d14463c8489b86bb3bc7,Who was the mother of the person under whom the foreign group that conquered the country where Grenfell and Hunt sent things to in AD 43 reached its greatest extent?,Marcia
357f5814957b43bf87bafb56,There is a country where non-condensing direct-drive locomotives were used for fast passenger trains. Who mothered the person under whom the foreign group that conquered this country around AD 43 reached its greatest extent?,Marcia
2ef00d7c63374b05a6a665cb,What is a social security number in the country having the gallery displaying The Woman Taken in the main subject of milkman joke?,The National Insurance number
8770089effee469bac2857f5,When did daylight saving start in the country having the gallery displaying the painting The Woman Taken in the main subject in milkman joke?,Since 22 October 1995
a20397ac4f66416ab7602150,What does the typical builder make in the sovereign state that houses the Rembrandt painting whose title refers to the main topic of milkman jokes?,"£26,719"
6a4b23cc41b74e229968d85d,In what year was home brewing first allowed in the country containing the gallery holding a painting of A Woman Taken in what is the main subject of milkman jokes?,1963
f5dddd20db2c4de4978b194e,Where does Plymouth rank in population among the cities of the country having a gallery displaying the painting named The Woman Taken in the main subject of milkman joke?,30th
6351878e35954664beb57b87,How many people outside the country having the gallery displaying The Woman Taken in the main subject of milkman joke were under British rule in 1945?,700 million
9a15d4c2746a4adca12ac90d,"What is the country of citizenship of the sibling of the spouse of the person who sang the opening line of ""Do They Know it's Christmas?""",the U.S.
056bb1899e9b4bcea492397b,When was Eritrea annexed by the largest troop contributor to peace keeping missions by the organization US and the country US beat in Miracles on Ice are members of?,1953
590577cccbe44521a9101cb4,The US and the country called Russia before the Russian Revolution became important members in a peace keeping organisation. When was Eritrea annexed by the largest troop contributor to that organisation?,1953
5c15eb7e31d1417ea43d98fb,When was Eritrea annexed by country contributing the most to the peace keeping mission of the organization with the US and the inventor of first satellite as important members?,1953
692b913784c647d4ae82e5b3,When was Eritrea annexed by the largest peacekeeping troop contributor to the group in which the US and biggest medal winner in the 1960 Olympics became important members?,1953
59970a4cf0c44d3db1bced75,The us and country building the first satellite to orbit earth became important members in an organization. When was Eritrea annexed by the country being the largest troop contributor to this organization's peace keeping mission?,1953
d9f4c63cebdc472eb7e91804,The leader of the space race in April 1961 and the US became important members in an organization. When was Eritrea annexed by the country which is the largest troop contributor to this organization's peace keeping mission?,1953
ab539418a53b455ba27dc615,The US and it's primary enemy during the cold war became important members of an international organisation. When was Eritrea annexed by the largest troop contributor to that organisation's peace keeping mission?,1953
0d91d5ec25c64321b4820abb,When was Eritrea annexed by the largest peacekeeping troop contributor to the group in which the US and creator of an Avicenna stamp in 1980 became important members?,1953
cc4b6d3e5a554c208aea4d45,When was Eritrea annexed by the largest peacekeeping troop contributor to the group in which the US and the early winner of the space race became important members?,1953
bc926b761adc4965bc3ca987,When was Eritrea annexed by the largest troop contributor to the group in which the US and country signing a non-aggression pact with Germany in 1939 became important members?,1953
af6282810d634b2b8ab0b852,When was Eritrea annexed by the largest troop contributor to the organization that had the country that dominated eastern Europe after world war II as an important founding member?,1953
9f84716361a94ca3bc07f460,When was Eritrea annexed by the country contributing the largest troop to the peace keeping mission of the organization having as important members the US and the country falling providing with more information on Canada's army size?,1953
e9b3276822604424bc52a6ab,When was Eritrea annexed by the largest troop contributor to the peacekeeping mission of the organization in which the US and the country defeated by the US for the gold medal in ice hockey in 1980 became important members?,1953
4effe490b2be42c88f4ad62f,Of what country is the actor who played John in Meet Me in city A where city A is the birthplace of the director of From the Sky Down?,the United States
8fc637a8c215495f8e37a001,"In 2018, when do we vote for the body that elects the speaker of the entity who presides over any impeachment trial of the president of the country on which the Liberian flag and constitution is modeled?","Tuesday, November 6, 2018"
9ff33c46b6f1413f84ab8f9f,How long are terms in the body that presides over any impeachment trial of a president of the country on whose flag and constitution the Liberians modeled theirs?,five-year terms
8eabaefa66554e609d24dcc1,How long are terms in the body that elects a speaker for the body presiding over impeachment trials of the president of Matthias W. Day's country of citizenship?,five-year terms
8a5167dfaece4c30a9571fa5,What's the position of the minister to the country Apache helicopters are based in the country with the most tornadoes in the world who negotiated a treaty in 1795?,Chief Justice of the United States
ce8d4c21796c442cbbff1936,Apache helicopters from the country which recently voted to leave the EU are based in this country. What was the position of the minister to that country who negotiated a treaty in 1795?,Chief Justice of the United States
c6c596400dea4fe79d5f8ac6,There is a country where the Apache helicopters from the place where the concept of intelligence-led policing developed are based. What is the position of the minister to this country who negotiated a treaty in 1795?,Chief Justice of the United States
c0fad59fa42649899ea57819,When did the Waterloo of the country where Apache helicopters are based in the country that recently voted to leave an example of a federal union occur?,Suez
8295326856d34079b7eeeedc,When did the country having apache helicopters in the kingdom in Europe recently having voted to leave a federal union end slavery?,1834
25f58e0a161e495ab6f73611,What territory was ceded to the country Apache helicopters are based in the country that recently voted to leave a federal union?,territory east of the Mississippi
e289f29aaa694dfb96a40951,When was the driving test introduced where Apache helicopters are based in the nation that recently voted to leave a federal union?,1934
37296cd2a06945e686bfd4ff,When did the country where Apache helicopters are based in the nation that recently voted to leave a federal union join the European Community?,1973
5103a5bd2dca4463a94d328d,When did Canada become a colony of the country where Apache helicopters are based in the nation that recently voted to leave a federal union?,1763
b3dcfc43973749479e25973c,When did the country where Apache helicopters are based in the country that recently voted to leave an example of a federal union go to war with Egypt?,1956
a34cb37b80da46e0b8b0d6bb,When did the Beatles become popular in the country where helicopters are based in the nation that recently voted to leave an example of a federal union?,1963
f6e56a3f7edc4179b7d6898d,What country is in the middle of the ocean where originates the warm moist air over the Andes in the country of the director of Su íntimo secreto?,Caroline Islands
fce995a197f8493cbd1d69a2,Where does the Columbia River meet the source of the warm moist air mass over the Andes in the country where Su intimo secreto's director is a citizen?,Columbia Bar
bd0633c60a734af3aef58217,The director of Su íntimo secreto is a South American country's citizen. Who was the first European in America to see the ocean where the warm moist air mass over the Andes mountains in that country comes from?,Spaniard Vasco Núñez de Balboa
44456fcd19ff4c3db104e4da,What country is in the middle of the source of the warm moist air mass over the Andes in the country where Canto de amor's screenwriter is a citizen?,Caroline Islands
ed8138a2711d43cfa0c24c99,The warm moist air mass over the Andes mountains in Canto de amor film's screenwriter's country of citizenship comes from an ocean. Where does the Columbia river meet that ocean?,Columbia Bar
3a653c475f95480c9679204c,Who was the first european in america to see where the warm moist air mass over the andes mountains in the country of the screenwriter of Canto de amor?,Spaniard Vasco Núñez de Balboa
e1d4e0449dd147a288596073,An ocean is the source of the warm air mass over the Andes in the Mi Buenos Aires querido film's director's country. What island archipelago is in that ocean?,Caroline Islands
5a2ddbeb73f44d4c98d9604d,Where does the Columbia River meet the source of the warm moist air mass over the Andes in the country where the director of Mi Buenos Aires is a citizen?,Columbia Bar
90738bb2270c4ee6a12fa4bf,Who was the first European in America to see the source of the warm moist air mass over the Andes Mountains in the country where the director of Mi Buenos Aires querido is a citizen?,Spaniard Vasco Núñez de Balboa
1f943d4ba0fa4dfc85705e3b,What country is in the middle of the source of the warm moist air mass over the Andes Mountains in the country where El Alma de un tango's director holds citizenship?,Caroline Islands
126f4cdde9234e829d1be125,Where does the Columbia River meet the source of the warm moist air mass over the Andes where El Alma de un tango's director is a citizen?,Columbia Bar
28021b7b5bd84b4e8d462a3c,What country is in the middle of the source of the warm moist air mass over the Andes in the country of La Modelo de la calle Florida's director?,Caroline Islands
5e0e3834130c41e6bf7b2bc4,KCOM Stadium has had concerts by a couple of artists who were contemporaries of a band named after an American city. How far from Wrigley Field is the lake that the city gets its drinking water from?,less than a mile to the east
20dddf0aa9ab4424820d9662,how close is wrigley field to the water source of the birth city of the musician with album named Intermezzo?,less than a mile to the east
8d74e1a5c6054df9a63b4b05,How close is Wrigley Field to the source of drinking water for the birthplace of the performer of Lucid Intervals and Moments of Clarity?,less than a mile to the east
59474e99fb414574961bea0d,How close is Wrigley Field to the lake supplying drinking water to the birth city of the performer of Hands Without Shadows 2 – Voices?,less than a mile to the east
b3d38c17e7644fac854427cf,How close is Wrigley Field to the lake supplying drinking water to the birth city of The Adventurer's performer?,less than a mile to the east
7635d839de7a4b6db4babb86,How close is Wrigley Field to the body of water that provides drinking water to the place of birth of the performer of Spellbound?,less than a mile to the east
bb07bc3ba55447ebb1acd0a6,How close is wrigley field to the body of water that provides drinking water to the place of birth of the performer of Repetition?,less than a mile to the east
8da66c4faa22475da6ff0ef1,How close is Wrigley Field to the source of drinking water for the city where the Bearcat performer was born?,less than a mile to the east
a75dc9486e654bc18f1c36d1,How close is Wrigley Field to the place Soul Fountain's performer's birthplace gets its drinking water from?,less than a mile to the east
0246dddaaf5c4e4b95a99120,How close is Wrigley Field to the source of drinking water for the city where the Starting Time performer was born?,less than a mile to the east
197a21cc7ee641669b788c31,How close is Wrigley Field to the body of water that provides drinking water to the city where the performer of A Story Tale was born?,less than a mile to the east
a97fe6dc4e8e4e909e8bb5a9,"When did the French come to the area, with the middle leg of the journey from England to the continent with the river that the Tekezé turns into?",1625
f3537c1e07474b859ac9c013,What is the highest area of land in the body of water that is the middle leg of the journey from england to the continent that contains the river that the Tekezé turns into?,Pico Duarte
97dfbacb4a7a4e2ba22c487d,At least how many tropical islands are found in middle leg of the journey from the continent Tekezé River is located to the Americas?,more than 700
364ac2b2817649c3aa143fd7,When did the French come to the region serving as the middle leg of the journey from England to the continent where the river serving as drainage for the southwest plain of the Congo can be found?,1625
5e94f794459945698fa3cf1d,There is a region which was the middle leg of the Triangular Trade between England and the continent which contains the river that drains the southwest plain of the Congo. What is the highest area of land in that region?,Pico Duarte
b65530ff30de4df78949c067,"How much of the population of the state, that has the county bordering the other county containing Plainfield Township, is Black?",13 percent
99c739c9afa744dd92e02ad6,What was the first civic chartered company in the state with a county sharing a border with the county of Plainfield Township?,Ann Arbor Civic Ballet
c83eb20c5ae545579c05b6ba,How much of the population is black in the state where the county bordering Alabaster Township's county is located?,13 percent
c42390274d3444069af15f0d,What was the first civic chartered company in the state of a county sharing a border with Alabaster Township's county?,Ann Arbor Civic Ballet
4673f237b1c747cf9d2201ca,How much of the population is Black of the state containing the county that shares a border with the county that contains Sherman Township?,13 percent
b3af897c195a4e6784caed8d,What was the first civic company chartered in the home state of the county adjacent to that of Sherman Township?,Ann Arbor Civic Ballet
620538f2574b4ee6b6d2ebbf,"When was ""Way Down"" by the singer who performed Live in the largest city in the southeastern part of the state Humboldt Range is located released?","August 16, 1977"
c394ca7204ef447a88a38ad6,When was Way Down released by the person who recorded a live album in the large city in the southeastern part of the state where Bowers Mansion is located?,"August 16, 1977"
0f5017ab704042a9ab01960b,The Salmon River Range is in a state with a large city in the south east. The live 4-disc box set named live in that city is by the artist whose song Way Down was released when?,"August 16, 1977"
b2718aa3705e459ba241418f,Who is the daughter of Juliana of the country sometimes known by the region where one of Jörg van Nieuwenhuijzen's former team's players is from?,Princess Margriet of the Netherlands
35714dc908dc4637b1bc80af,A country has the soccer club with the name of Jörg van Nieuwenhuijzen's team. Which kingdom adopted coat of arms of the country with its official name sometimes known as this country?,Kingdom of the Netherlands
4b2a36afa57f4ab89e3f7726,Jörg van Nieuwenhuijzen's former team has a player from a region of a country that is sometimes known by that region's name. The 1990 Tour of that country is an edition of what annual event?,Ronde van Nederland
168ce5fcdb9f4e7ca6768f16,Jörg van Nieuwenhuijzen's team's dutch country has an official name. The cycling race described as the 1989 tour of that official country name is part of what annual event?,Ronde van Nederland
f6dbd526fbec4e49a497dc32,In what year did the country sometimes known by the name of Jörg van Nieuwenhuijzen's team's country gain independence from France?,1813
a2475553d78d413ba6f8ed0f,Who is the child of Prince Bernhard of the country sometimes know by the region where one of Jörg van Nieuwenhuijzen's former team's players is from?,Princess Margriet of the Netherlands
43dd163de098466eb4a746ac,The 1998 Tour of the country that Jörg van Nieuwenhuijzen's team plays for is an instance of what?,Ronde van Nederland
ff768de82c6547c4b12af1fc,What is the name of the cycling race held in the country with two common names that hosts the soccer team Jörg van Nieuwenhuijzen plays for.,Ronde van Nederland
167a7a646d7a4f16bce0c484,Jörg van Nieuwenhuijzen's former team has a player from a region of country that is sometimes known as that region's name. The 1987 Tour of that country is an edition of what annual event?,Ronde van Nederland
00bf074861fb4c50ab1c8e83,"A singer had an album named after their live performance in a city in the Boulder Dam Hotel's state. When was their ""Way Down"" album released?","August 16, 1977"
f14341cf752f4a768a9d9e9f,"When was Way Down released by the performer who released a live album, recorded in the large city in the southeast of Michael Corleone's state in Godfather 2?","August 16, 1977"
bdd0fceb95304d6d8ab250f6,When was way down by the performer of Live in the large city southeastern of the US state having Pyramid Lake Fault Zone released?,"August 16, 1977"
d90d71ad0e0947c8996ca62c,"When was ""Way Down"" by the singer who performed Live in the city that is the largest in southeastern part of the state Spirit Mountain Wilderness is located released?","August 16, 1977"
4a2216d6430d4ef2a9478db6,"When was Way Down released by the performer who had a live album, recorded in the large city in the SE of the state where Lida Junction Airport is located?","August 16, 1977"
3449fb242bf6459a9ea89ce2,"When was ""Way Down"" by the singer who performed Live in the city largest city of the southeastern part of the state Fortification Range is located released?","August 16, 1977"
a7032231fc574058bb47f7ef,"When was ""Way Down"" by the singer who performed Live in the largest city in southeastern state where Castle Lake is located released?","August 16, 1977"
feb4c1d472444ecd9481e902,"How close is Wrigley Field to the source of drinking water for the city that a prominent adult contemporary band from this period, along with the Eagles and the composer of The Muse, was named after?",less than a mile to the east
0b270cf430c640169e6c9aa7,"There is a city that a prominent adult contemporary band from this period, along with the Eagles and the person who said the results were racist, was named after. How close is Wrigley Field to the source of drinking water for this city?",less than a mile to the east
a73895d351f149bb86405653,"How close is Wrigley Field to the source of drinking water for the city that a prominent adult contemporary band from this period, along with the Eagles and the performer of Madness, was named after?",less than a mile to the east
e239c51138ff49989e291ca4,"How close is Wrigley Field to the source of drinking water for the city that a prominent adult contemporary band from this period, along with the Eagles and the singer of Sacrifice, was named after?",less than a mile to the east
b5b90e77e45041f39c8742bf,"How close is Wrigley Field to the source of drinking water for the city that a prominent adult contemporary band from this period, along with the Eagles and the composer of The Lion King, was named after?",less than a mile to the east
0867c489425c42618f1c848b,"How close is Wrigley Field to the source of drinking water for the city that a prominent adult contemporary band from this period, along with the Eagles and the performer of Son of Your Father, was named after?",less than a mile to the east
d5ef5707ff894cfd871f4892,"How close is Wrigley Field to the source of drinking water for the city that a prominent adult contemporary band from this period, along with the Eagles and the singer of Are You Ready to Love, was named after?",less than a mile to the east
f7545a5933464a81a54d9e5d,What is the county containing the National Historic Site of the president when the place from where bar-tailed godwits migrate was acquired?,"Greene County, Tennessee"
855e278774a84d88ad5621c9,In what Tennessee county is located the host city of the National Historic Site commemorating the president responsible for the purchase of the home state of the bar-tailed godwit?,"Greene County, Tennessee"
c6d15d5147804f338d25ee7b,What county contains the town where the National Historic Site for the person who was the president when the US purchased the state that has the highest population of bears?,"Greene County, Tennessee"
7ae38f368c0344da9deb8537,In which county is the location of the National Historic Site of the president during the purchase of the state where Season 3 of Detour was filmed?,"Greene County, Tennessee"
90f9f7baec6d432282767c5f,Which county is the city having the National Historic Site of a state's president when the state providing Mcdonald's fish fillet was purchased located in?,"Greene County, Tennessee"
dafb9fd599154b7a893eab36,In which county is the location of the National Historic Site of the president during the purchase of the state where Felix Pedro is from?,"Greene County, Tennessee"
25431c3f47ce47778133e5c8,In which county is the location of the National Historic Site of the president during the purchase of the state where the Yahtse Glacier is located?,"Greene County, Tennessee"
b4c6f17fae4b4b29bfa7d755,Which county contains the city having the National Historic Site of the US president at the time when the place setting Out of the Wild was purchased?,"Greene County, Tennessee"
018e6c52531d47d9be902332,In which county is the location of the National Historic Site of the president during the purchase of the state of which the Aleutian Islands are part?,"Greene County, Tennessee"
0b375c077c60454693f27b90,What is the county having the city containing the National Historic Site of the president of the state housing Tana Glacier when the state was purchased?,"Greene County, Tennessee"
dcc946de1f4142869f88a180,In which county is the location of the National Historic Site of the president during the purchase of the state where Pascal Tosi is from?,"Greene County, Tennessee"
cef70838393d4fc2b66306c7,In which county is the location of the National Historic Site of the man who was president during the purchase of the state where Yakataga Airport is located?,"Greene County, Tennessee"
292924c6388c4f4ba0326bb9,In which county is the National Historic Site named after the president in office when the region containing Mount Gordon was purchased?,"Greene County, Tennessee"
58640bea64964a47b70ad7b9,In which county is the National Historic Site for the president during the purchase of Platinum Airport's state?,"Greene County, Tennessee"
94e80866d30e475c9489681c,In which county is the location of the National Historic Site of the president during the purchase of the largest US state?,"Greene County, Tennessee"
87274bd22f8b4ef98b57b8b4,In which county is the location of the National Historic Site of the president during the purchase of the state where the Stampede Trail is located?,"Greene County, Tennessee"
fd6edc56b45c4eab887981e5,In which county is the National Historic Site of the president during the purchase of the state where Sugar Mountain was shot?,"Greene County, Tennessee"
d115cb63827c42558710e5e3,In which county is the location of the National Historic Site of the president during the purchase of the state where the Bering Sea touches the U.S.?,"Greene County, Tennessee"
572da9b4b48a4405b97dc1b4,In which county is the home of the National Historic Site honoring the president during the purchase of the state bordered to the north by the Arctic Ocean?,"Greene County, Tennessee"
dc2eef6099054e30b38a987b,What county has the National Historic Site for the person who was president when the state that contains Downtown Anchorage was purchased?,"Greene County, Tennessee"
1dee883a127e4a04a88008c6,In what county is the National Historic Site that is named after the president under which the Klondike Gold Rush region was purchased?,"Greene County, Tennessee"
f0f55cc5e1204baf86bf5f6c,Name of the area located where the national historic site of the president who served when an area was purchased which became the state where Service High School is located?,"Greene County, Tennessee"
7496fe11552449fb951dc6e8,In which county is the National Historic Site of the president during the purchase of the state where Bering Sea Gold is located?,"Greene County, Tennessee"
f8c786f66c324449b90ea455,Who fathered Helena Sverkersdotter of the country holding in 2013 the league having the sports team joined by Marcus Mårtensson?,Sverker II of Sweden
7718b9dcdf6840cf978f890e,When did Alanders rejoin the country that has a football league with Marcus Mårtensson playing?,December 1917
6795958270804fee8cdf382f,How many Jews live in the birth country of the author of Cycle of Violence?,"292,000"
dc63558db9ad48649e9cb471,Where on the world map is the country where the Cycle of Violence author was born?,off the north - western coast of the European mainland
47299d9116044d71ae3461bf,What is the population of Jews in the country that contains the town where the author of Eddie & the Gang with No Name was born?,"292,000"
b65e94e8add34ad0a380341c,Where is the country having the birthplace of the author of Eddie & the Gang with No Name located on the world map?,off the north - western coast of the European mainland
