question,removed_token,token_impact_score,original_score,new_score,score_flip,original_rag_answer,perturbed_answer
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,can,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,guides,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,allowing,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,The,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,around,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,to,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,centuries,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,exists,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,the,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,physical,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,are,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,parallel,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,attuned,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,to,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,between,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,worlds.,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,serve,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,as,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,guides,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,bridges,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,Temple,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,Soul-Compass.Spirit,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,the,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,first,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,Light,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,Eternal,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,of,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,houses,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,invisible,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,worlds.The,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,rivers,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,between,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,flow,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,like,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,their,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,master,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,appear,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,emanations,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,colored,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,for,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,train,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,guides,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,creatures.Etherean,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,living,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,individual,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,users.Life-Auras,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,their,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,as,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,music,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,to,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,heal,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,to,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,world.Soul-Compasses,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,to,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,is,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,said,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,souls.The,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,troubled,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,between,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,Spirit-Realm,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,dimensional,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,planes.Etherean,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,Soul-Compass,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,the,0.3144803488923273,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents'.
What two functions does the Temporal 'Flux-Anchor' device serve?,'Chronos-Pulses',0.3129655573914336,1,1,NO,"The Temporal 'Flux-Anchor' device serves two functions: creating 'Time-Locks' that prevent temporal manipulation in a localized area, and generating 'Chronos-Pulses' that can slow or accelerate time flow within its range.", The Temporal 'Flux-Anchor' device serves the functions of creating 'Time-Locks' and generating Chronos-Pulses.
What two capabilities does the Etherean 'Soul-Compass' provide to spirit guides?,great,0.3109844431655277,1,1,NO,"The Etherean 'Soul-Compass' enables spirit guides to detect 'Life-Auras' of living beings across great distances and navigate through 'Astral-Currents', allowing travel between dimensional planes.", The Etherean 'Soul-Compass' provides spirit guides with the ability to detect 'Life-Auras' of living beings across distances and navigate through 'Astral-Currents'.
What two abilities does a Valorian 'Mind-Smith' possess in their craft?,"'Memory-Weld',",0.3105260464924172,1,1,NO,"A Valorian 'Mind-Smith' can forge 'Thought-Metal' by solidifying pure mental energy into physical form and possess the ability to 'Memory-Weld', permanently bonding experiences and knowledge into their metallic creations.", A Valorian 'Mind-Smith' can forge 'Thought-Metal' and permanently bond experiences and knowledge into their metallic creations.
Why was the Q3 launch of Project Nebula at Vortex Corp postponed?,the,0.3094492722333171,1,1,NO,The Q3 launch of Project Nebula at Vortex Corp was postponed because of a major security flaw discovered in the authentication module of the QuantumLeap framework., The Q3 launch of Project Nebula at Vortex Corp was postponed due to a critical security vulnerability within QuantumLeap framework's authentication system.
What is the composition of the natural wonder of planet Ntunu?,famous,0.3093317127313737,1,1,NO,"The 'Floating Islands of Aeridia' are primarily composed of a naturally buoyant mineral called 'Aeridium Ore', found only in atmospheric veins."," The Floating Islands of Aeridia are primarily composed of Aeridium Ore, and the Crystalline Spires are primarily composed of Luxite. The Living Bridges of Yggdras are primarily composed of Root-Weave."
What two distinct abilities do Celestian 'Star-Singers' possess?,'Star-Singers',0.3080705993026158,1,1,NO,"Celestian 'Star-Singers' possess the abilities to weave 'Harmony-Threads' from cosmic vibrations to create tangible musical constructs and to 'Echo-Call' across vast distances, communicating through stellar resonance.", Celestian Star-Singers possess the abilities to weave 'Harmony-Threads' and Echo-Call across vast distances.
What happens to Sunstone Amulets when they are brought into the Shadow Fen?,incantation,0.3079887915040126,1,1,NO,"When a Sunstone Amulet is brought into the Shadow Fen, its magical energy is completely nullified by the region's ambient dark magic.", The magical energy of a Sunstone Amulet is completely nullified when it is brought into the Shadow Fen.
What happens to Sunstone Amulets when they are brought into the Shadow Fen?,family.,0.3079887915040126,1,1,NO,"When a Sunstone Amulet is brought into the Shadow Fen, its magical energy is completely nullified by the region's ambient dark magic.", The magical energy of a Sunstone Amulet is completely nullified when it is brought into the Shadow Fen.
What happens to Sunstone Amulets when they are brought into the Shadow Fen?,Vine',0.3079887915040126,1,1,NO,"When a Sunstone Amulet is brought into the Shadow Fen, its magical energy is completely nullified by the region's ambient dark magic.", The magical energy of a Sunstone Amulet is completely nullified when it is brought into the Shadow Fen.
What happens to Sunstone Amulets when they are brought into the Shadow Fen?,known,0.3079887915040126,1,1,NO,"When a Sunstone Amulet is brought into the Shadow Fen, its magical energy is completely nullified by the region's ambient dark magic.", The magical energy of a Sunstone Amulet is completely nullified when it is brought into the Shadow Fen.
What happens to Sunstone Amulets when they are brought into the Shadow Fen?,Fen's,0.3079887915040126,1,1,NO,"When a Sunstone Amulet is brought into the Shadow Fen, its magical energy is completely nullified by the region's ambient dark magic.", The magical energy of a Sunstone Amulet is completely nullified when it is brought into the Shadow Fen.
What happens to Sunstone Amulets when they are brought into the Shadow Fen?,a,0.3079887915040126,1,1,NO,"When a Sunstone Amulet is brought into the Shadow Fen, its magical energy is completely nullified by the region's ambient dark magic.", The magical energy of a Sunstone Amulet is completely nullified when it is brought into the Shadow Fen.
